,PseudoTime1,PseudoTime2,PseudoTime3
E469_326,NA,0.40881,NA
E817_395,NA,0.4956,NA
E121_568,NA,0.71321,NA
E85_597,NA,NA,0.74969
E574_85,0.10566,NA,NA
E382_506,NA,0.63522,NA
E862_66,NA,0.08176,NA
E132_344,NA,0.43145,NA
E557_785,NA,0.98616,NA
E225_162,NA,0.20252,NA
E264_234,NA,NA,0.29308
E917_360,NA,0.45157,NA
E284_181,0.22642,NA,NA
E863_68,NA,NA,0.08428
E33_170,NA,0.21258,NA
E821_449,NA,0.56352,NA
E173_709,NA,0.89057,NA
E895_171,NA,NA,0.21384
E693_399,NA,NA,0.50063
E391_264,NA,0.33082,NA
E139_764,NA,NA,0.95975
E715_33,NA,0.04025,NA
E113_236,NA,0.2956,NA
E516_633,NA,0.79497,NA
E420_178,NA,NA,0.22264
E154_391,NA,NA,0.49057
E641_254,0.31824,NA,NA
E964_334,0.41887,NA,NA
E766_57,NA,NA,0.07044
E518_50,0.06164,NA,NA
E252_165,NA,NA,0.20629
E96_485,0.60881,NA,NA
E109_191,NA,0.23899,NA
E957_596,NA,0.74843,NA
E733_773,NA,NA,0.97107
E756_221,NA,0.27673,NA
E720_155,NA,0.19371,NA
E871_787,NA,0.98868,NA
E245_125,NA,0.15597,NA
E178_778,NA,NA,0.97736
E488_651,NA,0.81761,NA
E110_676,NA,0.84906,NA
E366_556,NA,NA,0.69811
E236_749,NA,NA,0.94088
E951_454,0.56981,NA,NA
E935_269,NA,0.33711,NA
E191_106,NA,0.13208,NA
E190_7,0.00755,NA,NA
E749_68,NA,NA,0.08428
E339_199,0.24906,NA,NA
E649_221,NA,0.27673,NA
E349_698,NA,0.87673,NA
E922_608,NA,0.76352,NA
E365_129,NA,0.16101,NA
E270_638,NA,NA,0.80126
E991_250,NA,NA,0.31321
E92_26,NA,0.03145,NA
E437_636,NA,0.79874,NA
E787_249,NA,NA,0.31195
E609_22,NA,0.02642,NA
E261_767,NA,0.96352,NA
E374_590,0.74088,NA,NA
E806_319,NA,0.4,NA
E135_48,NA,NA,0.05912
E193_60,NA,NA,0.07421
E987_414,0.5195,NA,NA
E112_775,NA,0.97358,NA
E532_501,NA,0.62893,NA
E814_459,0.5761,NA,NA
E443_207,0.25912,NA,NA
E147_676,NA,0.84906,NA
E260_382,NA,0.47925,NA
E904_775,NA,0.97358,NA
E389_442,0.55472,NA,NA
E954_602,NA,NA,0.75597
E886_283,NA,0.35472,NA
E586_377,NA,0.47296,NA
E694_464,NA,NA,0.58239
E681_320,0.40126,NA,NA
E495_641,NA,0.80503,NA
E130_442,NA,NA,0.55472
E884_528,NA,NA,0.66289
E753_28,NA,NA,0.03396
E903_97,NA,0.12075,NA
E618_303,NA,0.37987,NA
E834_765,NA,0.96101,NA
E752_584,NA,NA,0.73333
E833_551,NA,0.69182,NA
E860_487,NA,0.61132,NA
E140_90,NA,0.11195,NA
E864_97,NA,0.12075,NA
E79_414,0.5195,NA,NA
E598_285,0.35723,NA,NA
E912_157,NA,NA,0.19623
E530_322,0.40377,NA,NA
E386_376,NA,0.4717,NA
E332_98,0.12201,NA,NA
E76_529,NA,0.66415,NA
E974_122,NA,0.1522,NA
E290_203,NA,0.25409,NA
E646_716,NA,0.89937,NA
E885_11,NA,NA,0.01258
E515_709,NA,0.89057,NA
E6_140,NA,0.17484,NA
E114_737,NA,0.92579,NA
E482_591,NA,0.74214,NA
E971_224,NA,0.2805,NA
E520_133,NA,0.16604,NA
E966_589,NA,0.73962,NA
E358_118,NA,NA,0.14717
E816_550,NA,0.69057,NA
E2_537,NA,0.67421,NA
E98_489,NA,0.61384,NA
E722_143,NA,0.17862,NA
E853_317,NA,0.39748,NA
E363_737,NA,0.92579,NA
E338_33,NA,0.04025,NA
E127_126,0.15723,NA,NA
E812_546,NA,NA,0.68553
E854_659,NA,0.82767,NA
E803_443,0.55597,NA,NA
E540_627,NA,NA,0.78742
E20_54,0.06667,NA,NA
E292_347,NA,NA,0.43522
E654_578,NA,NA,0.72579
E463_196,NA,0.24528,NA
E34_695,NA,0.87296,NA
E472_124,NA,NA,0.15472
E677_692,NA,0.86918,NA
E188_7,0.00755,NA,NA
E676_382,NA,NA,0.47925
E117_723,NA,NA,0.90818
E994_218,NA,0.27296,NA
E589_236,NA,NA,0.2956
E846_300,NA,0.3761,NA
E69_451,0.56604,NA,NA
E239_650,NA,0.81635,NA
E143_647,NA,0.81258,NA
E293_350,NA,0.43899,NA
E562_648,NA,0.81384,NA
E156_16,NA,0.01887,NA
E946_51,NA,NA,0.06289
E441_734,NA,NA,0.92201
E669_761,NA,0.95597,NA
E673_759,NA,NA,0.95346
E667_532,NA,0.66792,NA
E164_322,0.40377,NA,NA
E72_311,NA,0.38994,NA
E60_380,NA,0.47673,NA
E425_545,NA,0.68428,NA
E180_390,NA,0.48931,NA
E839_748,NA,NA,0.93962
E357_706,NA,NA,0.88679
E480_101,NA,0.12579,NA
E981_390,NA,0.48931,NA
E29_331,NA,NA,0.41509
E790_573,NA,NA,0.7195
E298_307,0.38491,NA,NA
E762_473,NA,0.59371,NA
E906_369,NA,0.46289,NA
E998_472,NA,0.59245,NA
E47_95,NA,NA,0.11824
E802_417,NA,0.52327,NA
E709_129,NA,0.16101,NA
E588_359,NA,NA,0.45031
E659_674,NA,NA,0.84654
E727_239,NA,0.29937,NA
E826_3,NA,NA,0.00252
E451_336,0.42138,NA,NA
E735_358,NA,0.44906,NA
E311_14,0.01635,NA,NA
E858_220,NA,0.27547,NA
E989_291,NA,0.36478,NA
E331_501,NA,NA,0.62893
E525_726,0.91195,NA,NA
E40_758,NA,NA,0.9522
E774_280,NA,0.35094,NA
E508_158,0.19748,NA,NA
E289_136,NA,NA,0.16981
E369_185,NA,NA,0.23145
E228_510,NA,0.64025,NA
E809_30,NA,0.03648,NA
E551_253,NA,NA,0.31698
E266_628,0.78868,NA,NA
E99_170,NA,NA,0.21258
E847_310,NA,NA,0.38868
E592_17,NA,0.02013,NA
E533_385,NA,NA,0.48302
E522_22,NA,0.02642,NA
E11_641,NA,0.80503,NA
E728_3,NA,0.00252,NA
E639_163,NA,NA,0.20377
E894_16,NA,0.01887,NA
E306_557,NA,NA,0.69937
E519_677,NA,0.85031,NA
E869_349,NA,0.43774,NA
E64_226,NA,0.28302,NA
E710_380,NA,0.47673,NA
E630_404,NA,0.50692,NA
E855_479,0.60126,NA,NA
E203_563,NA,0.70692,NA
E579_127,NA,0.15849,NA
E94_139,NA,NA,0.17358
E229_778,0.97736,NA,NA
E807_69,NA,NA,0.08553
E934_609,NA,0.76478,NA
E406_267,NA,0.33459,NA
E217_386,0.48428,NA,NA
E49_310,NA,0.38868,NA
E928_598,NA,0.75094,NA
E308_391,NA,NA,0.49057
E259_51,NA,NA,0.06289
E122_461,0.57862,NA,NA
E3_339,NA,0.42516,NA
E71_641,NA,NA,0.80503
E185_468,0.58742,NA,NA
E959_565,NA,0.70943,NA
E743_233,NA,0.29182,NA
E352_362,NA,0.45409,NA
E943_444,NA,0.55723,NA
E433_672,NA,NA,0.84403
E233_50,NA,NA,0.06164
E162_33,0.04025,NA,NA
E17_46,NA,NA,0.0566
E483_13,NA,NA,0.01509
E198_458,0.57484,NA,NA
E883_325,NA,0.40755,NA
E44_26,NA,NA,0.03145
E23_211,NA,0.26415,NA
E183_61,0.07547,NA,NA
E795_696,NA,0.87421,NA
E248_449,NA,0.56352,NA
E212_411,0.51572,NA,NA
E881_775,0.97358,NA,NA
E555_793,NA,0.99623,NA
E373_205,NA,NA,0.2566
E965_465,0.58365,NA,NA
E199_658,NA,NA,0.82642
E564_738,NA,0.92704,NA
E656_763,NA,NA,0.95849
E764_79,NA,0.09811,NA
E200_42,0.05157,NA,NA
E870_625,0.78491,NA,NA
E125_754,NA,0.94717,NA
E620_532,NA,0.66792,NA
E462_605,NA,0.75975,NA
E629_229,0.28679,NA,NA
E207_475,NA,NA,0.59623
E423_653,NA,NA,0.82013
E645_395,0.4956,NA,NA
E142_676,0.84906,NA,NA
E230_516,0.6478,NA,NA
E724_214,NA,0.26792,NA
E708_233,NA,NA,0.29182
E474_760,0.95472,NA,NA
E648_61,NA,0.07547,NA
E447_401,NA,0.50314,NA
E216_659,0.82767,NA,NA
E689_113,NA,0.14088,NA
E850_760,NA,0.95472,NA
E90_708,NA,NA,0.88931
E597_198,NA,0.2478,NA
E155_401,0.50314,NA,NA
E888_624,NA,0.78365,NA
E25_170,NA,NA,0.21258
E595_336,NA,0.42138,NA
E333_234,NA,NA,0.29308
E397_2,NA,0.00126,NA
E5_729,0.91572,NA,NA
E237_756,NA,0.94969,NA
E875_453,NA,0.56855,NA
E116_628,0.78868,NA,NA
E707_404,0.50692,NA,NA
E596_630,NA,0.79119,NA
E706_759,NA,NA,0.95346
E523_617,NA,0.77484,NA
E547_281,NA,0.3522,NA
E274_219,NA,0.27421,NA
E442_508,NA,0.63774,NA
E343_606,0.76101,NA,NA
E415_615,0.77233,NA,NA
E763_385,NA,0.48302,NA
E302_255,NA,0.3195,NA
E19_136,0.16981,NA,NA
E973_359,NA,0.45031,NA
E404_558,0.70063,NA,NA
E857_348,0.43648,NA,NA
E644_599,NA,0.7522,NA
E176_457,NA,0.57358,NA
E979_744,NA,NA,0.93459
E244_195,NA,NA,0.24403
E844_555,NA,0.69686,NA
E179_594,NA,0.74591,NA
E999_381,NA,0.47799,NA
E808_177,0.22138,NA,NA
E500_711,NA,0.89308,NA
E101_259,NA,0.32453,NA
E182_20,NA,NA,0.0239
E952_269,NA,0.33711,NA
E786_28,NA,0.03396,NA
E604_62,NA,0.07673,NA
E24_303,NA,0.37987,NA
E46_741,NA,NA,0.93082
E902_449,NA,0.56352,NA
E549_545,NA,0.68428,NA
E438_733,NA,0.92075,NA
E341_305,NA,0.38239,NA
E342_522,0.65535,NA,NA
E411_630,NA,0.79119,NA
E993_282,NA,0.35346,NA
E967_410,0.51447,NA,NA
E818_780,NA,0.97987,NA
E643_47,NA,0.05786,NA
E758_590,NA,0.74088,NA
E930_113,NA,NA,0.14088
E652_140,NA,NA,0.17484
E377_617,NA,0.77484,NA
E422_751,0.9434,NA,NA
E804_91,NA,0.11321,NA
E78_451,NA,0.56604,NA
E378_51,NA,NA,0.06289
E660_297,NA,NA,0.37233
E830_258,NA,0.32327,NA
E765_63,NA,0.07799,NA
E222_586,NA,0.73585,NA
E583_469,NA,0.58868,NA
E949_591,NA,NA,0.74214
E638_378,NA,0.47421,NA
E776_259,NA,NA,0.32453
E924_604,NA,NA,0.75849
E719_147,0.18365,NA,NA
E479_124,NA,0.15472,NA
E329_635,NA,NA,0.79748
E367_56,NA,0.06918,NA
E174_673,NA,0.84528,NA
E859_36,NA,NA,0.04403
E783_546,NA,0.68553,NA
E898_284,NA,NA,0.35597
E336_520,NA,0.65283,NA
E184_576,NA,0.72327,NA
E277_236,NA,NA,0.2956
E253_526,NA,0.66038,NA
E337_219,NA,0.27421,NA
E796_392,NA,0.49182,NA
E471_656,0.8239,NA,NA
E192_569,NA,NA,0.71447
E169_633,NA,0.79497,NA
E893_692,NA,NA,0.86918
E26_724,NA,NA,0.90943
E955_140,NA,NA,0.17484
E838_429,NA,NA,0.53836
E552_9,NA,0.01006,NA
E836_307,0.38491,NA,NA
E570_443,NA,NA,0.55597
E521_468,NA,NA,0.58742
E607_86,0.10692,NA,NA
E197_466,0.58491,NA,NA
E897_556,NA,NA,0.69811
E189_308,0.38616,NA,NA
E10_124,NA,0.15472,NA
E813_575,NA,0.72201,NA
E636_84,0.1044,NA,NA
E947_274,NA,NA,0.3434
E696_781,NA,0.98113,NA
E528_260,NA,0.32579,NA
E882_615,NA,0.77233,NA
E587_659,0.82767,NA,NA
E517_14,0.01635,NA,NA
E940_628,NA,NA,0.78868
E872_386,NA,NA,0.48428
E584_202,NA,0.25283,NA
E379_787,NA,0.98868,NA
E388_11,NA,0.01258,NA
E56_76,0.09434,NA,NA
E43_146,NA,NA,0.18239
E559_41,NA,NA,0.05031
E348_136,NA,0.16981,NA
E167_429,NA,0.53836,NA
E937_77,0.0956,NA,NA
E805_402,NA,0.5044,NA
E995_447,0.56101,NA,NA
E992_460,NA,NA,0.57736
E671_729,NA,0.91572,NA
E97_341,NA,NA,0.42767
E852_493,NA,0.61887,NA
E14_402,NA,NA,0.5044
E22_303,NA,NA,0.37987
E568_419,0.52579,NA,NA
E134_382,NA,NA,0.47925
E726_4,NA,0.00377,NA
E623_464,NA,NA,0.58239
E209_559,NA,0.70189,NA
E476_796,NA,1.0,NA
E115_338,NA,NA,0.4239
E543_114,NA,0.14214,NA
E670_641,NA,0.80503,NA
E295_359,NA,0.45031,NA
E921_695,NA,0.87296,NA
E408_72,NA,0.08931,NA
E27_129,NA,0.16101,NA
E320_408,NA,NA,0.51195
E665_421,NA,NA,0.5283
E725_72,NA,0.08931,NA
E983_100,NA,NA,0.12453
E685_667,NA,NA,0.83774
E825_651,NA,0.81761,NA
E159_61,NA,0.07547,NA
E761_213,NA,0.26667,NA
E234_338,NA,0.4239,NA
E16_515,NA,NA,0.64654
E997_435,0.54591,NA,NA
E650_213,NA,0.26667,NA
E478_504,NA,0.6327,NA
E909_766,NA,NA,0.96226
E668_554,0.6956,NA,NA
E718_614,NA,0.77107,NA
E537_367,NA,0.46038,NA
E915_387,NA,NA,0.48553
E350_369,0.46289,NA,NA
E70_5,NA,0.00503,NA
E679_375,NA,0.47044,NA
E347_478,NA,NA,0.6
E249_546,0.68553,NA,NA
E35_223,NA,0.27925,NA
E843_81,0.10063,NA,NA
E577_442,0.55472,NA,NA
E330_7,0.00755,NA,NA
E111_1,NA,0.0,NA
E351_153,0.19119,NA,NA
E975_106,NA,NA,0.13208
E695_385,NA,NA,0.48302
E294_59,NA,0.07296,NA
E612_290,NA,0.36352,NA
E599_176,NA,0.22013,NA
E754_200,NA,0.25031,NA
E387_481,0.60377,NA,NA
E394_37,NA,0.04528,NA
E980_322,NA,NA,0.40377
E585_45,0.05535,NA,NA
E616_542,NA,0.6805,NA
E948_590,NA,NA,0.74088
E929_662,NA,NA,0.83145
E165_68,0.08428,NA,NA
E286_61,NA,0.07547,NA
E407_210,NA,NA,0.26289
E640_312,NA,NA,0.39119
E697_723,0.90818,NA,NA
E359_44,0.05409,NA,NA
E729_401,NA,0.50314,NA
E566_228,0.28553,NA,NA
E95_354,NA,0.44403,NA
E731_786,0.98742,NA,NA
E73_105,NA,0.13082,NA
E177_37,NA,NA,0.04528
E509_64,NA,NA,0.07925
E120_502,NA,NA,0.63019
E119_480,NA,0.60252,NA
E867_257,0.32201,NA,NA
E866_321,NA,NA,0.40252
E849_595,NA,0.74717,NA
E303_153,NA,0.19119,NA
E91_743,NA,NA,0.93333
E356_359,NA,0.45031,NA
E328_145,NA,0.18113,NA
E385_307,NA,NA,0.38491
E757_635,NA,0.79748,NA
E785_384,0.48176,NA,NA
E550_613,0.76981,NA,NA
E963_466,NA,NA,0.58491
E736_161,NA,NA,0.20126
E489_554,0.6956,NA,NA
E220_496,NA,0.62264,NA
E580_619,NA,0.77736,NA
E683_265,NA,0.33208,NA
E605_627,NA,0.78742,NA
E627_631,0.79245,NA,NA
E235_781,NA,0.98113,NA
E224_616,0.77358,NA,NA
E317_318,0.39874,NA,NA
E876_676,NA,NA,0.84906
E701_248,NA,NA,0.31069
E444_168,NA,0.21006,NA
E55_487,0.61132,NA,NA
E464_667,NA,0.83774,NA
E405_482,NA,0.60503,NA
E410_338,NA,0.4239,NA
E936_590,NA,0.74088,NA
E281_447,NA,0.56101,NA
E732_239,NA,NA,0.29937
E75_681,0.85535,NA,NA
E467_616,NA,0.77358,NA
E287_635,0.79748,NA,NA
E403_736,NA,0.92453,NA
E526_126,NA,0.15723,NA
E150_478,NA,0.6,NA
E631_570,NA,NA,0.71572
E283_694,NA,0.8717,NA
E938_284,NA,0.35597,NA
E100_73,0.09057,NA,NA
E512_406,NA,0.50943,NA
E7_369,NA,0.46289,NA
E123_490,NA,0.61509,NA
E221_769,NA,0.96604,NA
E402_247,NA,0.30943,NA
E514_348,NA,0.43648,NA
E702_166,NA,NA,0.20755
E831_423,0.53082,NA,NA
E393_279,NA,0.34969,NA
E124_666,NA,0.83648,NA
E54_488,NA,0.61258,NA
E361_460,NA,0.57736,NA
E572_649,0.81509,NA,NA
E4_413,NA,0.51824,NA
E151_603,NA,NA,0.75723
E450_586,NA,0.73585,NA
E275_40,NA,0.04906,NA
E12_157,NA,0.19623,NA
E218_8,NA,NA,0.00881
E376_486,NA,0.61006,NA
E327_666,NA,NA,0.83648
E262_566,NA,NA,0.71069
E840_300,NA,0.3761,NA
E325_128,NA,0.15975,NA
E399_137,0.17107,NA,NA
E383_470,NA,0.58994,NA
E258_475,0.59623,NA,NA
E400_314,0.39371,NA,NA
E418_661,NA,0.83019,NA
E279_144,0.17987,NA,NA
E792_235,NA,NA,0.29434
E499_583,NA,0.73208,NA
E615_700,0.87925,NA,NA
E815_771,NA,0.96855,NA
E354_616,NA,NA,0.77358
E841_323,NA,0.40503,NA
E461_36,NA,0.04403,NA
E307_574,NA,NA,0.72075
E126_52,NA,0.06415,NA
E414_205,NA,NA,0.2566
E37_325,NA,NA,0.40755
E195_111,NA,0.13836,NA
E459_708,NA,0.88931,NA
E475_644,NA,0.80881,NA
E322_351,NA,0.44025,NA
E647_489,NA,NA,0.61384
E372_530,NA,NA,0.66541
E664_620,0.77862,NA,NA
E161_86,NA,NA,0.10692
E153_110,NA,0.13711,NA
E278_620,NA,NA,0.77862
E619_20,NA,0.0239,NA
E265_226,NA,NA,0.28302
E505_190,NA,NA,0.23774
E434_120,NA,0.14969,NA
E851_541,NA,NA,0.67925
E80_657,NA,0.82516,NA
E36_399,NA,0.50063,NA
E759_578,0.72579,NA,NA
E368_185,NA,NA,0.23145
E401_302,0.37862,NA,NA
E845_271,NA,0.33962,NA
E744_567,NA,0.71195,NA
E680_552,NA,NA,0.69308
E492_639,0.80252,NA,NA
E767_242,NA,NA,0.30314
E426_325,NA,NA,0.40755
E747_56,0.06918,NA,NA
E779_744,NA,NA,0.93459
E700_371,NA,0.46541,NA
E760_90,NA,NA,0.11195
E395_620,NA,NA,0.77862
E721_174,NA,0.21761,NA
E128_42,NA,0.05157,NA
E961_277,NA,0.34717,NA
E548_430,NA,0.53962,NA
E297_699,NA,0.87799,NA
E699_11,NA,NA,0.01258
E569_69,NA,0.08553,NA
E390_759,NA,NA,0.95346
E986_110,0.13711,NA,NA
E956_218,NA,NA,0.27296
E621_26,NA,0.03145,NA
E439_289,NA,0.36226,NA
E976_88,NA,NA,0.10943
E529_280,NA,0.35094,NA
E662_146,NA,0.18239,NA
E918_661,NA,NA,0.83019
E868_231,NA,0.28931,NA
E873_275,0.34465,NA,NA
E573_724,NA,NA,0.90943
E777_732,0.9195,NA,NA
E170_760,NA,0.95472,NA
E384_651,NA,NA,0.81761
E271_771,NA,0.96855,NA
E466_119,NA,0.14843,NA
E919_36,NA,0.04403,NA
