,PseudoTime1,PseudoTime2,PseudoTime3
E57_736,NA,NA,0.92221
E852_26,NA,0.03137,NA
E526_412,NA,0.51568,NA
E925_796,0.99749,NA,NA
E567_579,0.72522,NA,NA
E45_563,0.70514,NA,NA
E950_427,NA,0.5345,NA
E972_169,NA,0.21079,NA
E444_587,NA,NA,0.73526
E719_42,0.05144,NA,NA
E229_434,0.54329,NA,NA
E631_533,0.6675,NA,NA
E986_235,0.2936,NA,NA
E17_737,NA,NA,0.92346
E110_743,NA,NA,0.93099
E612_752,NA,0.94228,NA
E182_297,0.37139,NA,NA
E91_186,NA,NA,0.23212
E646_649,NA,0.81305,NA
E343_142,NA,NA,0.17691
E815_503,NA,0.62986,NA
E913_460,NA,NA,0.57591
E976_240,0.29987,NA,NA
E917_206,NA,NA,0.25721
E317_129,NA,NA,0.1606
E175_114,NA,0.14178,NA
E571_636,0.79674,NA,NA
E441_430,NA,NA,0.53827
E60_579,NA,0.72522,NA
E224_285,NA,NA,0.35634
E169_320,NA,NA,0.40025
E278_272,NA,NA,0.34003
E434_565,NA,NA,0.70765
E361_268,NA,0.33501,NA
E744_121,NA,0.15056,NA
E499_568,NA,0.71142,NA
E748_83,0.10289,NA,NA
E365_16,NA,NA,0.01882
E306_717,0.89837,NA,NA
E32_637,0.79799,NA,NA
E775_138,0.17189,NA,NA
E160_579,NA,0.72522,NA
E563_62,0.07654,NA,NA
E774_710,NA,NA,0.88959
E53_449,0.56211,NA,NA
E125_93,NA,NA,0.11543
E820_434,0.54329,NA,NA
E488_424,NA,NA,0.53074
E963_470,0.58846,NA,NA
E83_29,NA,0.03513,NA
E581_522,0.6537,NA,NA
E311_798,1.0,NA,NA
E771_722,NA,0.90464,NA
E686_103,NA,NA,0.12798
E923_298,NA,0.37265,NA
E322_766,NA,0.95985,NA
E848_663,NA,NA,0.83061
E109_458,NA,NA,0.5734
E302_162,NA,NA,0.20201
E430_89,NA,0.11041,NA
E906_91,NA,NA,0.11292
E809_562,NA,0.70389,NA
E449_438,0.54831,NA,NA
E761_735,NA,0.92095,NA
E439_453,NA,0.56713,NA
E476_798,NA,1.0,NA
E828_753,NA,NA,0.94354
E221_291,NA,0.36386,NA
E915_468,0.58595,NA,NA
E862_478,NA,NA,0.59849
E822_393,0.49184,NA,NA
E426_418,NA,NA,0.52321
E132_543,NA,0.68005,NA
E883_207,0.25847,NA,NA
E184_141,NA,0.17566,NA
E995_530,NA,NA,0.66374
E549_588,NA,NA,0.73651
E908_138,NA,0.17189,NA
E879_270,NA,NA,0.33752
E823_786,NA,NA,0.98494
E295_296,NA,0.37014,NA
E973_118,NA,NA,0.1468
E608_45,0.05521,NA,NA
E67_434,0.54329,NA,NA
E659_342,0.42785,NA,NA
E819_122,NA,NA,0.15182
E614_546,NA,0.68381,NA
E296_383,NA,NA,0.4793
E836_185,NA,NA,0.23087
E550_77,0.09536,NA,NA
E155_247,NA,NA,0.30866
E40_156,NA,NA,0.19448
E339_637,0.79799,NA,NA
E711_617,NA,NA,0.7729
E621_379,NA,NA,0.47428
E247_529,NA,NA,0.66248
E890_103,0.12798,NA,NA
E495_466,NA,0.58344,NA
E806_473,NA,NA,0.59222
E333_722,0.90464,NA,NA
E870_474,0.59348,NA,NA
E65_708,NA,NA,0.88708
E882_154,NA,NA,0.19197
E522_794,NA,0.99498,NA
E55_754,0.94479,NA,NA
E933_284,NA,0.35508,NA
E808_554,NA,NA,0.69385
E398_172,NA,NA,0.21455
E15_10,NA,0.01129,NA
E225_765,NA,0.95859,NA
E8_519,NA,NA,0.64994
E423_577,NA,NA,0.72271
E404_658,0.82434,NA,NA
E180_492,NA,0.61606,NA
E50_138,NA,NA,0.17189
E956_640,NA,NA,0.80176
E27_702,NA,NA,0.87955
E952_179,NA,NA,0.22334
E318_459,0.57465,NA,NA
E787_778,NA,NA,0.97491
E198_44,NA,NA,0.05395
E840_70,NA,0.08657,NA
E680_562,NA,NA,0.70389
E633_604,NA,0.75659,NA
E559_536,NA,NA,0.67127
E544_51,NA,0.06274,NA
E105_747,NA,0.93601,NA
E186_793,0.99373,NA,NA
E717_271,0.33877,NA,NA
E785_206,0.25721,NA,NA
E805_463,NA,0.57967,NA
E28_141,0.17566,NA,NA
E675_291,0.36386,NA,NA
E20_686,0.85947,NA,NA
E618_130,NA,0.16186,NA
E657_260,0.32497,NA,NA
E560_731,0.91593,NA,NA
E964_652,NA,NA,0.81681
E611_64,NA,0.07905,NA
E475_772,NA,0.96738,NA
E932_121,NA,0.15056,NA
E529_636,NA,NA,0.79674
E274_763,NA,0.95609,NA
E106_448,NA,NA,0.56085
E628_497,NA,0.62233,NA
E746_193,0.2409,NA,NA
E259_265,0.33124,NA,NA
E604_290,NA,NA,0.36261
E194_505,0.63237,NA,NA
E174_41,NA,NA,0.05019
E554_517,0.64743,NA,NA
E113_114,NA,0.14178,NA
E330_732,NA,0.91719,NA
E421_87,NA,0.1079,NA
E887_41,NA,NA,0.05019
E797_124,NA,0.15433,NA
E61_196,NA,0.24467,NA
E505_282,0.35257,NA,NA
E866_380,NA,NA,0.47553
E383_344,NA,0.43036,NA
E810_423,NA,0.52949,NA
E133_413,0.51694,NA,NA
E644_634,NA,0.79423,NA
E729_782,NA,0.97992,NA
E818_206,NA,NA,0.25721
E665_222,0.27729,NA,NA
E131_417,NA,NA,0.52196
E942_493,NA,0.61731,NA
E196_669,0.83814,NA,NA
E576_596,NA,NA,0.74655
E721_512,NA,0.64115,NA
E564_219,NA,NA,0.27353
E395_487,0.60979,NA,NA
E24_311,NA,0.38896,NA
E653_409,NA,0.51192,NA
E540_193,NA,NA,0.2409
E662_530,NA,NA,0.66374
E143_398,NA,0.49812,NA
E97_3,0.00251,NA,NA
E285_699,NA,NA,0.87578
E730_680,NA,0.85194,NA
E19_706,0.88457,NA,NA
E663_198,NA,0.24718,NA
E535_33,NA,NA,0.04015
E467_366,NA,0.45797,NA
E138_733,NA,NA,0.91844
E503_332,NA,0.41531,NA
E199_513,0.64241,NA,NA
E575_302,NA,0.37767,NA
E140_614,NA,0.76913,NA
E284_718,0.89962,NA,NA
E468_88,0.10916,NA,NA
E458_601,NA,NA,0.75282
E643_424,NA,0.53074,NA
E337_295,0.36888,NA,NA
E851_567,0.71016,NA,NA
E609_461,NA,0.57716,NA
E493_172,0.21455,NA,NA
E89_101,NA,0.12547,NA
E895_694,0.86951,NA,NA
E779_427,0.5345,NA,NA
E437_189,NA,NA,0.23588
E22_566,0.70891,NA,NA
E703_690,NA,0.86449,NA
E570_452,0.56587,NA,NA
E165_306,0.38269,NA,NA
E683_287,NA,0.35885,NA
E119_527,NA,0.65997,NA
E362_176,NA,NA,0.21957
E788_575,0.7202,NA,NA
E202_793,0.99373,NA,NA
E736_1,0.0,NA,NA
E677_351,NA,NA,0.43915
E930_246,NA,NA,0.3074
E481_627,NA,0.78545,NA
E778_50,0.06148,NA,NA
E129_439,0.54956,NA,NA
E261_335,NA,0.41907,NA
E678_341,NA,NA,0.4266
E639_660,0.82685,NA,NA
E726_226,0.28231,NA,NA
E277_496,0.62108,NA,NA
E664_376,NA,NA,0.47051
E142_695,NA,NA,0.87077
E769_334,NA,0.41782,NA
E401_551,0.69009,NA,NA
E561_393,0.49184,NA,NA
E367_281,NA,0.35132,NA
E685_544,0.6813,NA,NA
E716_678,0.84944,NA,NA
E709_43,NA,NA,0.0527
E128_175,NA,0.21832,NA
E472_220,0.27478,NA,NA
E892_526,0.65872,NA,NA
E850_351,NA,0.43915,NA
E697_241,NA,NA,0.30113
E366_271,NA,NA,0.33877
E498_527,NA,0.65997,NA
E5_345,NA,NA,0.43162
E696_160,0.1995,NA,NA
E391_573,NA,0.71769,NA
E962_129,NA,0.1606,NA
E435_552,NA,0.69134,NA
E329_377,NA,NA,0.47177
E77_365,NA,NA,0.45671
E157_655,NA,0.82058,NA
E599_523,0.65496,NA,NA
E803_414,NA,NA,0.51819
E884_675,0.84567,NA,NA
E553_549,0.68758,NA,NA
E982_472,0.59097,NA,NA
E469_475,NA,0.59473,NA
E945_571,NA,NA,0.71518
E246_559,NA,NA,0.70013
E159_606,NA,0.7591,NA
E12_642,NA,0.80427,NA
E236_444,0.55583,NA,NA
E268_69,NA,NA,0.08532
E250_541,NA,0.67754,NA
E446_79,0.09787,NA,NA
E672_745,NA,NA,0.9335
E983_700,0.87704,NA,NA
E436_111,NA,NA,0.13802
E919_423,NA,NA,0.52949
E137_19,NA,0.02258,NA
E108_649,NA,0.81305,NA
E946_453,0.56713,NA,NA
E267_336,NA,0.42033,NA
E969_322,0.40276,NA,NA
E240_579,0.72522,NA,NA
E985_195,NA,NA,0.24341
E874_34,NA,0.04141,NA
E558_425,NA,NA,0.53199
E171_486,0.60853,NA,NA
E239_362,NA,0.45295,NA
E555_178,NA,NA,0.22208
E102_368,NA,NA,0.46048
E629_123,0.15307,NA,NA
E991_648,0.81179,NA,NA
E666_129,NA,0.1606,NA
E947_743,NA,NA,0.93099
E996_596,NA,0.74655,NA
E871_24,NA,NA,0.02886
E465_570,0.71393,NA,NA
E512_547,NA,NA,0.68507
E625_216,NA,0.26976,NA
E654_164,0.20452,NA,NA
E54_286,NA,0.35759,NA
E185_489,NA,NA,0.6123
E244_82,0.10163,NA,NA
E745_366,0.45797,NA,NA
E21_360,NA,0.45044,NA
E592_594,NA,0.74404,NA
E718_195,NA,NA,0.24341
E762_652,NA,0.81681,NA
E347_603,0.75533,NA,NA
E26_732,0.91719,NA,NA
E724_458,NA,0.5734,NA
E269_81,NA,0.10038,NA
E911_264,NA,0.32999,NA
E905_705,NA,0.88331,NA
E935_741,NA,NA,0.92848
E776_134,0.16688,NA,NA
E111_623,NA,NA,0.78043
E971_719,NA,NA,0.90088
E156_304,NA,NA,0.38018
E692_355,NA,NA,0.44417
E92_539,NA,0.67503,NA
E146_231,0.28858,NA,NA
E634_451,NA,0.56462,NA
E857_748,NA,NA,0.93726
E802_519,NA,0.64994,NA
E136_259,NA,0.32371,NA
E417_595,0.74529,NA,NA
E597_662,NA,0.82936,NA
E36_559,NA,NA,0.70013
E701_92,0.11418,NA,NA
E356_416,NA,0.5207,NA
E369_777,0.97365,NA,NA
E713_359,0.44918,NA,NA
E23_619,NA,0.77541,NA
E637_504,NA,0.63112,NA
E234_730,NA,0.91468,NA
E839_748,0.93726,NA,NA
E393_664,NA,NA,0.83187
E786_54,NA,0.0665,NA
E214_671,NA,NA,0.84065
E743_202,NA,0.2522,NA
E348_108,NA,0.13425,NA
E772_139,0.17315,NA,NA
E543_302,NA,0.37767,NA
E56_206,NA,NA,0.25721
E327_88,0.10916,NA,NA
E921_455,NA,NA,0.56964
E189_237,NA,NA,0.29611
E858_240,NA,NA,0.29987
E781_631,NA,0.79046,NA
E596_593,NA,0.74279,NA
E635_418,NA,0.52321,NA
E880_129,0.1606,NA,NA
E992_766,NA,NA,0.95985
E765_777,NA,0.97365,NA
E990_746,NA,0.93476,NA
E78_31,NA,NA,0.03764
E691_740,NA,NA,0.92723
E411_16,NA,NA,0.01882
E624_263,NA,0.32873,NA
E655_686,NA,NA,0.85947
E796_732,NA,0.91719,NA
E977_352,NA,NA,0.4404
E758_308,NA,0.38519,NA
E43_182,NA,NA,0.2271
E49_123,NA,0.15307,NA
E254_518,NA,0.64868,NA
E412_473,NA,NA,0.59222
E579_558,NA,0.69887,NA
E590_791,NA,NA,0.99122
E747_392,0.49059,NA,NA
E768_148,NA,NA,0.18444
E314_212,0.26474,NA,NA
E922_708,NA,0.88708,NA
E447_185,NA,0.23087,NA
E843_199,NA,NA,0.24843
E695_275,NA,NA,0.34379
E232_568,0.71142,NA,NA
E16_643,0.80552,NA,NA
E215_128,NA,0.15935,NA
E243_711,NA,NA,0.89084
E901_515,0.64492,NA,NA
E580_540,NA,0.67629,NA
E115_98,0.12171,NA,NA
E1_512,0.64115,NA,NA
E242_585,NA,NA,0.73275
E523_259,NA,NA,0.32371
E331_770,0.96487,NA,NA
E82_546,NA,0.68381,NA
E521_691,0.86575,NA,NA
E120_695,NA,NA,0.87077
E847_497,0.62233,NA,NA
E372_147,0.18319,NA,NA
E572_343,0.42911,NA,NA
E988_58,NA,NA,0.07152
E830_85,NA,0.1054,NA
E41_560,0.70138,NA,NA
E326_418,NA,0.52321,NA
E755_56,NA,NA,0.06901
E938_785,NA,NA,0.98369
E382_693,NA,0.86826,NA
E885_511,0.6399,NA,NA
E891_672,0.84191,NA,NA
E223_20,0.02384,NA,NA
E577_222,NA,NA,0.27729
E37_188,0.23463,NA,NA
E263_402,NA,NA,0.50314
E101_546,NA,0.68381,NA
E689_462,NA,0.57842,NA
E39_350,NA,NA,0.43789
E754_631,NA,0.79046,NA
E443_450,NA,NA,0.56336
E321_513,NA,NA,0.64241
E566_328,NA,NA,0.41029
E3_428,0.53576,NA,NA
E270_233,0.29109,NA,NA
E6_362,NA,0.45295,NA
E520_786,NA,0.98494,NA
E457_315,NA,0.39398,NA
E652_691,0.86575,NA,NA
E759_21,NA,NA,0.02509
E210_164,0.20452,NA,NA
E702_618,0.77415,NA,NA
E433_334,0.41782,NA,NA
E33_778,NA,0.97491,NA
E792_570,NA,NA,0.71393
E939_204,NA,NA,0.25471
E600_287,NA,NA,0.35885
E217_270,0.33752,NA,NA
E166_793,NA,NA,0.99373
E406_124,NA,0.15433,NA
E658_491,NA,0.61481,NA
E107_376,NA,0.47051,NA
E593_283,NA,0.35383,NA
E301_97,NA,NA,0.12045
E741_551,NA,0.69009,NA
E844_372,NA,0.4655,NA
E865_34,NA,0.04141,NA
E817_233,NA,0.29109,NA
E396_73,NA,NA,0.09034
E379_64,NA,0.07905,NA
E733_720,0.90213,NA,NA
E474_51,NA,NA,0.06274
E944_370,NA,NA,0.46299
E374_397,0.49686,NA,NA
E376_408,NA,0.51066,NA
E121_11,NA,0.01255,NA
E316_495,NA,NA,0.61982
E163_270,NA,NA,0.33752
E888_355,NA,0.44417,NA
E835_18,NA,NA,0.02133
E715_424,NA,0.53074,NA
E867_73,0.09034,NA,NA
E390_328,0.41029,NA,NA
E623_160,0.1995,NA,NA
E415_743,NA,NA,0.93099
E841_32,NA,0.0389,NA
E489_571,NA,NA,0.71518
E928_210,NA,NA,0.26223
E869_600,NA,0.75157,NA
E626_1,NA,NA,0.0
E613_324,0.40527,NA,NA
E846_75,NA,0.09285,NA
E276_150,NA,0.18695,NA
E149_645,0.80803,NA,NA
E197_546,0.68381,NA,NA
E151_120,0.14931,NA,NA
E280_503,NA,0.62986,NA
E368_201,0.25094,NA,NA
E784_313,NA,0.39147,NA
E218_739,NA,NA,0.92597
E965_504,NA,0.63112,NA
E273_441,NA,0.55207,NA
E967_169,0.21079,NA,NA
E76_596,NA,NA,0.74655
E502_228,NA,0.28482,NA
E698_699,NA,0.87578,NA
E568_388,0.48557,NA,NA
E86_772,0.96738,NA,NA
E487_577,0.72271,NA,NA
E455_739,0.92597,NA,NA
E375_574,NA,NA,0.71895
E272_594,NA,NA,0.74404
E158_281,NA,0.35132,NA
E486_304,0.38018,NA,NA
E384_154,0.19197,NA,NA
E690_57,NA,0.07026,NA
E312_495,NA,0.61982,NA
E416_464,NA,NA,0.58093
E18_580,NA,0.72647,NA
E562_594,NA,0.74404,NA
E953_559,0.70013,NA,NA
E667_636,NA,NA,0.79674
E647_10,NA,NA,0.01129
E389_559,NA,NA,0.70013
E584_316,NA,0.39523,NA
E70_671,NA,NA,0.84065
E262_137,NA,NA,0.17064
E975_770,0.96487,NA,NA
E48_598,NA,NA,0.74906
E407_247,NA,NA,0.30866
E219_88,NA,NA,0.10916
E728_135,NA,NA,0.16813
E388_326,NA,0.40778,NA
E752_123,NA,NA,0.15307
E122_267,NA,NA,0.33375
E93_355,NA,NA,0.44417
E403_615,NA,NA,0.77039
E117_213,NA,NA,0.266
E767_530,0.66374,NA,NA
E154_696,0.87202,NA,NA
E74_520,NA,0.65119,NA
E868_621,NA,NA,0.77792
E864_628,NA,NA,0.7867
E38_553,NA,0.6926,NA
E213_658,0.82434,NA,NA
E4_321,NA,NA,0.40151
E462_483,NA,0.60477,NA
E200_100,NA,NA,0.12422
E556_447,0.5596,NA,NA
E355_640,NA,NA,0.80176
E914_87,NA,NA,0.1079
E228_537,NA,NA,0.67252
E513_122,NA,NA,0.15182
E766_515,0.64492,NA,NA
E124_479,NA,0.59975,NA
E150_493,NA,NA,0.61731
E363_625,NA,0.78294,NA
E902_415,NA,0.51945,NA
E204_602,0.75408,NA,NA
E514_186,NA,NA,0.23212
E463_331,NA,0.41405,NA
E897_97,0.12045,NA,NA
E104_228,NA,0.28482,NA
E546_604,NA,NA,0.75659
E402_198,NA,0.24718,NA
E782_534,NA,NA,0.66876
E527_332,NA,0.41531,NA
E452_140,NA,NA,0.1744
E876_657,0.82309,NA,NA
E910_486,0.60853,NA,NA
E87_171,NA,NA,0.2133
E824_407,0.50941,NA,NA
E172_190,NA,0.23714,NA
E360_278,NA,NA,0.34755
E344_735,0.92095,NA,NA
E997_372,0.4655,NA,NA
E81_775,NA,0.97114,NA
E257_121,NA,NA,0.15056
E981_743,NA,0.93099,NA
E350_263,0.32873,NA,NA
E63_538,NA,0.67378,NA
E332_794,NA,NA,0.99498
E364_85,0.1054,NA,NA
E673_452,NA,NA,0.56587
E506_583,NA,NA,0.73024
E636_281,NA,NA,0.35132
E936_660,NA,NA,0.82685
E304_461,0.57716,NA,NA
E35_281,NA,0.35132,NA
E71_205,NA,NA,0.25596
E632_686,0.85947,NA,NA
E877_34,NA,NA,0.04141
E222_329,NA,NA,0.41154
E638_98,NA,0.12171,NA
E310_295,NA,0.36888,NA
E392_283,NA,NA,0.35383
E414_91,NA,NA,0.11292
E418_541,NA,0.67754,NA
E290_609,NA,NA,0.76286
E385_544,0.6813,NA,NA
E958_367,NA,0.45922,NA
E790_677,NA,NA,0.84818
E400_440,0.55082,NA,NA
E949_672,0.84191,NA,NA
E252_452,0.56587,NA,NA
E424_378,NA,0.47302,NA
E742_616,NA,0.77164,NA
E987_664,NA,NA,0.83187
E574_712,NA,NA,0.8921
E536_102,NA,0.12673,NA
E207_134,0.16688,NA,NA
E873_361,NA,NA,0.45169
E798_415,NA,NA,0.51945
E896_21,0.02509,NA,NA
E616_794,NA,NA,0.99498
E325_288,NA,0.3601,NA
E837_734,NA,0.9197,NA
E801_429,0.53701,NA,NA
E491_772,NA,NA,0.96738
E855_723,0.9059,NA,NA
E630_335,NA,0.41907,NA
E974_414,NA,0.51819,NA
E69_296,NA,NA,0.37014
E812_664,0.83187,NA,NA
E371_790,0.98996,NA,NA
E960_289,0.36136,NA,NA
E266_368,0.46048,NA,NA
E731_232,0.28984,NA,NA
E420_271,NA,NA,0.33877
E473_650,NA,NA,0.8143
E230_449,NA,NA,0.56211
E516_733,NA,NA,0.91844
E305_733,NA,0.91844,NA
E886_21,NA,0.02509,NA
E112_312,NA,NA,0.39021
E749_791,0.99122,NA,NA
E961_93,NA,0.11543,NA
E44_130,NA,NA,0.16186
E297_198,NA,NA,0.24718
E256_115,NA,0.14304,NA
E427_585,0.73275,NA,NA
E587_235,NA,NA,0.2936
E893_446,NA,0.55834,NA
E705_192,NA,0.23965,NA
E712_657,NA,0.82309,NA
E152_174,0.21706,NA,NA
E255_429,NA,NA,0.53701
E30_79,NA,NA,0.09787
E144_625,0.78294,NA,NA
E694_247,0.30866,NA,NA
E265_50,NA,NA,0.06148
E889_41,0.05019,NA,NA
E727_107,NA,0.133,NA
E542_318,NA,NA,0.39774
E289_55,NA,NA,0.06775
E496_36,0.04391,NA,NA
E451_416,0.5207,NA,NA
E984_765,0.95859,NA,NA
E707_540,0.67629,NA,NA
E699_757,0.94856,NA,NA
E64_751,NA,0.94103,NA
E153_202,NA,0.2522,NA
E528_493,NA,0.61731,NA
E799_703,0.8808,NA,NA
E352_20,NA,0.02384,NA
E641_512,0.64115,NA,NA
E948_781,0.97867,NA,NA
E485_280,0.35006,NA,NA
E303_456,NA,NA,0.57089
E898_500,0.6261,NA,NA
E203_249,NA,0.31117,NA
E943_247,NA,NA,0.30866
E413_489,NA,NA,0.6123
E442_749,NA,0.93852,NA
E838_494,NA,NA,0.61857
E258_175,0.21832,NA,NA
E445_8,NA,NA,0.00878
E894_307,NA,NA,0.38394
E31_316,NA,0.39523,NA
E84_666,0.83438,NA,NA
E791_692,NA,NA,0.867
E72_83,NA,0.10289,NA
E722_513,NA,NA,0.64241
E959_260,NA,NA,0.32497
E863_505,0.63237,NA,NA
E700_347,NA,NA,0.43413
E764_756,NA,0.9473,NA
E738_159,NA,NA,0.19824
E816_385,NA,0.48181,NA
E450_324,NA,NA,0.40527
E710_643,NA,0.80552,NA
E989_547,NA,NA,0.68507
E649_324,NA,0.40527,NA
E660_147,0.18319,NA,NA
E7_23,NA,NA,0.0276
E994_613,NA,0.76788,NA
E807_395,NA,NA,0.49435
E813_578,0.72396,NA,NA
E650_510,NA,NA,0.63864
E926_549,0.68758,NA,NA
E190_659,NA,NA,0.8256
E783_276,NA,0.34504,NA
E773_1,0.0,NA,NA
E381_209,0.26098,NA,NA
E800_636,0.79674,NA,NA
E275_711,NA,NA,0.89084
E804_239,NA,0.29862,NA
E515_112,NA,0.13927,NA
E980_178,0.22208,NA,NA
E238_470,NA,NA,0.58846
E387_144,0.17942,NA,NA
E432_660,NA,0.82685,NA
E999_334,NA,0.41782,NA
E208_59,0.07277,NA,NA
E924_583,0.73024,NA,NA
